rel_z1,c1,tw1,rel_z2,c2,tw2,rel_z3,c3,tw3,rel_z4,c4,tw4,rel_z5,c5,tw5,rel_z6,c6,tw6,rel_z7,c7,tw7,rel_z8,c8,tw8,rel_z9,c9,tw9,rel_z10,c10,tw10,rel_z11,c11,tw11,rel_z12,c12,tw12,rel_z13,c13,tw13,rel_z14,c14,tw14,rel_z15,c15,tw15,rel_z16,c16,tw16,rel_z17,c17,tw17,rel_z18,c18,tw18,rel_z19,c19,tw19,rel_z20,c20,tw20,b_rel_z1,b_c1,b_tw1,b_rel_z2,b_c2,b_tw2,b_rel_z3,b_c3,b_tw3,b_rel_z4,b_c4,b_tw4,b_rel_z5,b_c5,b_tw5,c0,tw0,yr1,yr2,yr3,yr4,yr5,yr6,yr7,yr8,yr9,yr10,yr11,yr12,yr13,yr14,br1,br2,br3,br4,br5,br6,br7,br8,br9,br10,br11,br12,br13,br14,dc,dh,vx,vy,psi_dot,ax,ay
-0.4455817563163807,-0.017882212478704463,3.7783708228990687,-0.40037759782610316,-0.02851410008041748,3.700222303353585,-0.32901552345902574,-0.03489316295856736,3.68054277160212,-0.21604478248106704,-0.0398818981796242,3.755027150407328,-0.07047886336370578,-0.0500080350772889,3.8346789352515644,0.12259737567345041,-0.059974502696182826,3.910032253044749,0.3813650903963897,-0.06024258429979812,3.959274923099855,0.6977214073507945,-0.06263734551171972,4.190733654658638,1.06379533966665,-0.07822435618950141,4.436276807603724,1.5022059530330483,-0.09668398351273187,4.379642205526936,2.0279042099144466,-0.12133103554259607,4.356985768695026,2.643147345544984,-0.13487418632896128,4.677371955746132,3.3751981270253264,-0.13353592825148586,4.497389741148204,4.186013117826481,-0.11169702620125893,4.40352321282564,5.061625321536582,-0.09659434390714668,4.357175259389004,5.974311406582649,-0.0869856915473498,3.983572157104115,6.920307167703358,-0.08474939131719954,3.934604841623086,7.890394368703901,-0.06809466838434525,4.032701282378975,8.876409594157094,-0.0437076996861356,4.093909494228669,9.867186074019713,-0.030001693047135448,4.158647088661719,-0.5899144379123126,0.0363618889055849,4.688081585754932,-0.5340488339248434,0.027739862638599705,4.425084298373937,-0.5299259073578075,0.019715890490992486,4.256192359545468,-0.5089883182981613,-0.006177490257295512,4.086307166657253,-0.49288095840514123,-0.005144829424190034,3.937358264639915,-0.010375665474228097,3.857780246854266,17.570737285114824,15.250097307230634,12.603704519270803,8.892265312633791,4.850804548605691,3.099598154848389,2.3294230902135435,1.9248875981363474,1.7003324045872337,1.5652881603224533,1.4921180240736036,1.4680984946343343,1.489377056413017,1.5593586633984404,20.0,20.0,20.0,20.0,20.0,6.31422243980081,4.214592930826516,3.3832405942525146,2.8994122698536877,2.612908544476632,2.458082831340958,2.3891100120640694,2.394677384782007,2.475668397075498,-0.47327608220285083,0.023651985853602397,0.0,0.0,0.0,0.0,0.0
-0.4455817563163807,-0.017882212478704463,3.7783708228990687,-0.40037759782610316,-0.02851410008041748,3.700222303353585,-0.32901552345902574,-0.03489316295856736,3.68054277160212,-0.21604478248106704,-0.0398818981796242,3.755027150407328,-0.07047886336370578,-0.0500080350772889,3.8346789352515644,0.12259737567345041,-0.059974502696182826,3.910032253044749,0.3813650903963897,-0.06024258429979812,3.959274923099855,0.6977214073507945,-0.06263734551171972,4.190733654658638,1.06379533966665,-0.07822435618950141,4.436276807603724,1.5022059530330483,-0.09668398351273187,4.379642205526936,2.0279042099144466,-0.12133103554259607,4.356985768695026,2.643147345544984,-0.13487418632896128,4.677371955746132,3.3751981270253264,-0.13353592825148586,4.497389741148204,4.186013117826481,-0.11169702620125893,4.40352321282564,5.061625321536582,-0.09659434390714668,4.357175259389004,5.974311406582649,-0.0869856915473498,3.983572157104115,6.920307167703358,-0.08474939131719954,3.934604841623086,7.890394368703901,-0.06809466838434525,4.032701282378975,8.876409594157094,-0.0437076996861356,4.093909494228669,9.867186074019713,-0.030001693047135448,4.158647088661719,-0.5899144379123126,0.0363618889055849,4.688081585754932,-0.5340488339248434,0.027739862638599705,4.425084298373937,-0.5299259073578075,0.019715890490992486,4.256192359545468,-0.5089883182981613,-0.006177490257295512,4.086307166657253,-0.49288095840514123,-0.005144829424190034,3.937358264639915,-0.010375665474228097,3.857780246854266,17.570737285114824,15.250097307230634,12.603704519270803,8.892265312633791,4.850804548605691,3.099598154848389,2.3294230902135435,1.9248875981363474,1.7003324045872337,1.5652881603224533,1.4921180240736036,1.4680984946343343,1.489377056413017,1.5593586633984404,20.0,20.0,20.0,20.0,20.0,6.31422243980081,4.214592930826516,3.3832405942525146,2.8994122698536877,2.612908544476632,2.458082831340958,2.3891100120640694,2.394677384782007,2.475668397075498,-0.47327608220285083,0.023651985853602397,0.0,0.0,0.0,0.0,0.0
-0.4455817563163807,-0.017882212478704463,3.7783708228990687,-0.40037759782610316,-0.02851410008041748,3.700222303353585,-0.32901552345902574,-0.03489316295856736,3.68054277160212,-0.21604478248106704,-0.0398818981796242,3.755027150407328,-0.07047886336370578,-0.0500080350772889,3.8346789352515644,0.12259737567345041,-0.059974502696182826,3.910032253044749,0.3813650903963897,-0.06024258429979812,3.959274923099855,0.6977214073507945,-0.06263734551171972,4.190733654658638,1.06379533966665,-0.07822435618950141,4.436276807603724,1.5022059530330483,-0.09668398351273187,4.379642205526936,2.0279042099144466,-0.12133103554259607,4.356985768695026,2.643147345544984,-0.13487418632896128,4.677371955746132,3.3751981270253264,-0.13353592825148586,4.497389741148204,4.186013117826481,-0.11169702620125893,4.40352321282564,5.061625321536582,-0.09659434390714668,4.357175259389004,5.974311406582649,-0.0869856915473498,3.983572157104115,6.920307167703358,-0.08474939131719954,3.934604841623086,7.890394368703901,-0.06809466838434525,4.032701282378975,8.876409594157094,-0.0437076996861356,4.093909494228669,9.867186074019713,-0.030001693047135448,4.158647088661719,-0.5899144379123126,0.0363618889055849,4.688081585754932,-0.5340488339248434,0.027739862638599705,4.425084298373937,-0.5299259073578075,0.019715890490992486,4.256192359545468,-0.5089883182981613,-0.006177490257295512,4.086307166657253,-0.49288095840514123,-0.005144829424190034,3.937358264639915,-0.010375665474228097,3.857780246854266,17.570737285114824,15.250097307230634,12.603704519270803,8.892265312633791,4.850804548605691,3.099598154848389,2.3294230902135435,1.9248875981363474,1.7003324045872337,1.5652881603224533,1.4921180240736036,1.4680984946343343,1.489377056413017,1.5593586633984404,20.0,20.0,20.0,20.0,20.0,6.31422243980081,4.214592930826516,3.3832405942525146,2.8994122698536877,2.612908544476632,2.458082831340958,2.3891100120640694,2.394677384782007,2.475668397075498,-0.47327608220285083,0.023651985853602397,0.0,0.0,0.0,0.0,0.0
-0.4455817563163807,-0.017882212478704463,3.7783708228990687,-0.40037759782610316,-0.02851410008041748,3.700222303353585,-0.32901552345902574,-0.03489316295856736,3.68054277160212,-0.21604478248106704,-0.0398818981796242,3.755027150407328,-0.07047886336370578,-0.0500080350772889,3.8346789352515644,0.12259737567345041,-0.059974502696182826,3.910032253044749,0.3813650903963897,-0.06024258429979812,3.959274923099855,0.6977214073507945,-0.06263734551171972,4.190733654658638,1.06379533966665,-0.07822435618950141,4.436276807603724,1.5022059530330483,-0.09668398351273187,4.379642205526936,2.0279042099144466,-0.12133103554259607,4.356985768695026,2.643147345544984,-0.13487418632896128,4.677371955746132,3.3751981270253264,-0.13353592825148586,4.497389741148204,4.186013117826481,-0.11169702620125893,4.40352321282564,5.061625321536582,-0.09659434390714668,4.357175259389004,5.974311406582649,-0.0869856915473498,3.983572157104115,6.920307167703358,-0.08474939131719954,3.934604841623086,7.890394368703901,-0.06809466838434525,4.032701282378975,8.876409594157094,-0.0437076996861356,4.093909494228669,9.867186074019713,-0.030001693047135448,4.158647088661719,-0.5899144379123126,0.0363618889055849,4.688081585754932,-0.5340488339248434,0.027739862638599705,4.425084298373937,-0.5299259073578075,0.019715890490992486,4.256192359545468,-0.5089883182981613,-0.006177490257295512,4.086307166657253,-0.49288095840514123,-0.005144829424190034,3.937358264639915,-0.010375665474228097,3.857780246854266,17.570737285114824,15.250097307230634,12.603704519270803,8.892265312633791,4.850804548605691,3.099598154848389,2.3294230902135435,1.9248875981363474,1.7003324045872337,1.5652881603224533,1.4921180240736036,1.4680984946343343,1.489377056413017,1.5593586633984404,20.0,20.0,20.0,20.0,20.0,6.31422243980081,4.214592930826516,3.3832405942525146,2.8994122698536877,2.612908544476632,2.458082831340958,2.3891100120640694,2.394677384782007,2.475668397075498,-0.47327608220285083,0.023651985853602397,0.0,0.0,0.0,0.0,0.0
-0.4455817563163807,-0.017882212478704463,3.7783708228990687,-0.40037759782610316,-0.02851410008041748,3.700222303353585,-0.32901552345902574,-0.03489316295856736,3.68054277160212,-0.21604478248106704,-0.0398818981796242,3.755027150407328,-0.07047886336370578,-0.0500080350772889,3.8346789352515644,0.12259737567345041,-0.059974502696182826,3.910032253044749,0.3813650903963897,-0.06024258429979812,3.959274923099855,0.6977214073507945,-0.06263734551171972,4.190733654658638,1.06379533966665,-0.07822435618950141,4.436276807603724,1.5022059530330483,-0.09668398351273187,4.379642205526936,2.0279042099144466,-0.12133103554259607,4.356985768695026,2.643147345544984,-0.13487418632896128,4.677371955746132,3.3751981270253264,-0.13353592825148586,4.497389741148204,4.186013117826481,-0.11169702620125893,4.40352321282564,5.061625321536582,-0.09659434390714668,4.357175259389004,5.974311406582649,-0.0869856915473498,3.983572157104115,6.920307167703358,-0.08474939131719954,3.934604841623086,7.890394368703901,-0.06809466838434525,4.032701282378975,8.876409594157094,-0.0437076996861356,4.093909494228669,9.867186074019713,-0.030001693047135448,4.158647088661719,-0.5899144379123126,0.0363618889055849,4.688081585754932,-0.5340488339248434,0.027739862638599705,4.425084298373937,-0.5299259073578075,0.019715890490992486,4.256192359545468,-0.5089883182981613,-0.006177490257295512,4.086307166657253,-0.49288095840514123,-0.005144829424190034,3.937358264639915,-0.010375665474228097,3.857780246854266,17.570737285114824,15.250097307230634,12.603704519270803,8.892265312633791,4.850804548605691,3.099598154848389,2.3294230902135435,1.9248875981363474,1.7003324045872337,1.5652881603224533,1.4921180240736036,1.4680984946343343,1.489377056413017,1.5593586633984404,20.0,20.0,20.0,20.0,20.0,6.31422243980081,4.214592930826516,3.3832405942525146,2.8994122698536877,2.612908544476632,2.458082831340958,2.3891100120640694,2.394677384782007,2.475668397075498,-0.47327608220285083,0.023651985853602397,0.0,0.0,0.0,0.0,0.0
-0.4455817563163807,-0.017882212478704463,3.7783708228990687,-0.40037759782610316,-0.02851410008041748,3.700222303353585,-0.32901552345902574,-0.03489316295856736,3.68054277160212,-0.21604478248106704,-0.0398818981796242,3.755027150407328,-0.07047886336370578,-0.0500080350772889,3.8346789352515644,0.12259737567345041,-0.059974502696182826,3.910032253044749,0.3813650903963897,-0.06024258429979812,3.959274923099855,0.6977214073507945,-0.06263734551171972,4.190733654658638,1.06379533966665,-0.07822435618950141,4.436276807603724,1.5022059530330483,-0.09668398351273187,4.379642205526936,2.0279042099144466,-0.12133103554259607,4.356985768695026,2.643147345544984,-0.13487418632896128,4.677371955746132,3.3751981270253264,-0.13353592825148586,4.497389741148204,4.186013117826481,-0.11169702620125893,4.40352321282564,5.061625321536582,-0.09659434390714668,4.357175259389004,5.974311406582649,-0.0869856915473498,3.983572157104115,6.920307167703358,-0.08474939131719954,3.934604841623086,7.890394368703901,-0.06809466838434525,4.032701282378975,8.876409594157094,-0.0437076996861356,4.093909494228669,9.867186074019713,-0.030001693047135448,4.158647088661719,-0.5899144379123126,0.0363618889055849,4.688081585754932,-0.5340488339248434,0.027739862638599705,4.425084298373937,-0.5299259073578075,0.019715890490992486,4.256192359545468,-0.5089883182981613,-0.006177490257295512,4.086307166657253,-0.49288095840514123,-0.005144829424190034,3.937358264639915,-0.010375665474228097,3.857780246854266,17.570737285114824,15.250097307230634,12.603704519270803,8.892265312633791,4.850804548605691,3.099598154848389,2.3294230902135435,1.9248875981363474,1.7003324045872337,1.5652881603224533,1.4921180240736036,1.4680984946343343,1.489377056413017,1.5593586633984404,20.0,20.0,20.0,20.0,20.0,6.31422243980081,4.214592930826516,3.3832405942525146,2.8994122698536877,2.612908544476632,2.458082831340958,2.3891100120640694,2.394677384782007,2.475668397075498,-0.47327608220285083,0.023651985853602397,0.0,0.0,0.0,0.0,0.0
-0.4455817563163807,-0.017882212478704463,3.7783708228990687,-0.40037759782610316,-0.02851410008041748,3.700222303353585,-0.32901552345902574,-0.03489316295856736,3.68054277160212,-0.21604478248106704,-0.0398818981796242,3.755027150407328,-0.07047886336370578,-0.0500080350772889,3.8346789352515644,0.12259737567345041,-0.059974502696182826,3.910032253044749,0.3813650903963897,-0.06024258429979812,3.959274923099855,0.6977214073507945,-0.06263734551171972,4.190733654658638,1.06379533966665,-0.07822435618950141,4.436276807603724,1.5022059530330483,-0.09668398351273187,4.379642205526936,2.0279042099144466,-0.12133103554259607,4.356985768695026,2.643147345544984,-0.13487418632896128,4.677371955746132,3.3751981270253264,-0.13353592825148586,4.497389741148204,4.186013117826481,-0.11169702620125893,4.40352321282564,5.061625321536582,-0.09659434390714668,4.357175259389004,5.974311406582649,-0.0869856915473498,3.983572157104115,6.920307167703358,-0.08474939131719954,3.934604841623086,7.890394368703901,-0.06809466838434525,4.032701282378975,8.876409594157094,-0.0437076996861356,4.093909494228669,9.867186074019713,-0.030001693047135448,4.158647088661719,-0.5899144379123126,0.0363618889055849,4.688081585754932,-0.5340488339248434,0.027739862638599705,4.425084298373937,-0.5299259073578075,0.019715890490992486,4.256192359545468,-0.5089883182981613,-0.006177490257295512,4.086307166657253,-0.49288095840514123,-0.005144829424190034,3.937358264639915,-0.010375665474228097,3.857780246854266,17.570737285114824,15.250097307230634,12.603704519270803,8.892265312633791,4.850804548605691,3.099598154848389,2.3294230902135435,1.9248875981363474,1.7003324045872337,1.5652881603224533,1.4921180240736036,1.4680984946343343,1.489377056413017,1.5593586633984404,20.0,20.0,20.0,20.0,20.0,6.31422243980081,4.214592930826516,3.3832405942525146,2.8994122698536877,2.612908544476632,2.458082831340958,2.3891100120640694,2.394677384782007,2.475668397075498,-0.47327608220285083,0.023651985853602397,0.0,0.0,0.0,0.0,0.0
-0.4455817563163807,-0.017882212478704463,3.7783708228990687,-0.40037759782610316,-0.02851410008041748,3.700222303353585,-0.32901552345902574,-0.03489316295856736,3.68054277160212,-0.21604478248106704,-0.0398818981796242,3.755027150407328,-0.07047886336370578,-0.0500080350772889,3.8346789352515644,0.12259737567345041,-0.059974502696182826,3.910032253044749,0.3813650903963897,-0.06024258429979812,3.959274923099855,0.6977214073507945,-0.06263734551171972,4.190733654658638,1.06379533966665,-0.07822435618950141,4.436276807603724,1.5022059530330483,-0.09668398351273187,4.379642205526936,2.0279042099144466,-0.12133103554259607,4.356985768695026,2.643147345544984,-0.13487418632896128,4.677371955746132,3.3751981270253264,-0.13353592825148586,4.497389741148204,4.186013117826481,-0.11169702620125893,4.40352321282564,5.061625321536582,-0.09659434390714668,4.357175259389004,5.974311406582649,-0.0869856915473498,3.983572157104115,6.920307167703358,-0.08474939131719954,3.934604841623086,7.890394368703901,-0.06809466838434525,4.032701282378975,8.876409594157094,-0.0437076996861356,4.093909494228669,9.867186074019713,-0.030001693047135448,4.158647088661719,-0.5899144379123126,0.0363618889055849,4.688081585754932,-0.5340488339248434,0.027739862638599705,4.425084298373937,-0.5299259073578075,0.019715890490992486,4.256192359545468,-0.5089883182981613,-0.006177490257295512,4.086307166657253,-0.49288095840514123,-0.005144829424190034,3.937358264639915,-0.010375665474228097,3.857780246854266,17.570737285114824,15.250097307230634,12.603704519270803,8.892265312633791,4.850804548605691,3.099598154848389,2.3294230902135435,1.9248875981363474,1.7003324045872337,1.5652881603224533,1.4921180240736036,1.4680984946343343,1.489377056413017,1.5593586633984404,20.0,20.0,20.0,20.0,20.0,6.31422243980081,4.214592930826516,3.3832405942525146,2.8994122698536877,2.612908544476632,2.458082831340958,2.3891100120640694,2.394677384782007,2.475668397075498,-0.47327608220285083,0.023651985853602397,0.0,0.0,0.0,0.0,0.0
-0.4455817563163807,-0.017882212478704463,3.7783708228990687,-0.40037759782610316,-0.02851410008041748,3.700222303353585,-0.32901552345902574,-0.03489316295856736,3.68054277160212,-0.21604478248106704,-0.0398818981796242,3.755027150407328,-0.07047886336370578,-0.0500080350772889,3.8346789352515644,0.12259737567345041,-0.059974502696182826,3.910032253044749,0.3813650903963897,-0.06024258429979812,3.959274923099855,0.6977214073507945,-0.06263734551171972,4.190733654658638,1.06379533966665,-0.07822435618950141,4.436276807603724,1.5022059530330483,-0.09668398351273187,4.379642205526936,2.0279042099144466,-0.12133103554259607,4.356985768695026,2.643147345544984,-0.13487418632896128,4.677371955746132,3.3751981270253264,-0.13353592825148586,4.497389741148204,4.186013117826481,-0.11169702620125893,4.40352321282564,5.061625321536582,-0.09659434390714668,4.357175259389004,5.974311406582649,-0.0869856915473498,3.983572157104115,6.920307167703358,-0.08474939131719954,3.934604841623086,7.890394368703901,-0.06809466838434525,4.032701282378975,8.876409594157094,-0.0437076996861356,4.093909494228669,9.867186074019713,-0.030001693047135448,4.158647088661719,-0.5899144379123126,0.0363618889055849,4.688081585754932,-0.5340488339248434,0.027739862638599705,4.425084298373937,-0.5299259073578075,0.019715890490992486,4.256192359545468,-0.5089883182981613,-0.006177490257295512,4.086307166657253,-0.49288095840514123,-0.005144829424190034,3.937358264639915,-0.010375665474228097,3.857780246854266,17.570737285114824,15.250097307230634,12.603704519270803,8.892265312633791,4.850804548605691,3.099598154848389,2.3294230902135435,1.9248875981363474,1.7003324045872337,1.5652881603224533,1.4921180240736036,1.4680984946343343,1.489377056413017,1.5593586633984404,20.0,20.0,20.0,20.0,20.0,6.31422243980081,4.214592930826516,3.3832405942525146,2.8994122698536877,2.612908544476632,2.458082831340958,2.3891100120640694,2.394677384782007,2.475668397075498,-0.47327608220285083,0.023651985853602397,0.0,0.0,0.0,0.0,0.0
-0.4455817563163807,-0.017882212478704463,3.7783708228990687,-0.40037759782610316,-0.02851410008041748,3.700222303353585,-0.32901552345902574,-0.03489316295856736,3.68054277160212,-0.21604478248106704,-0.0398818981796242,3.755027150407328,-0.07047886336370578,-0.0500080350772889,3.8346789352515644,0.12259737567345041,-0.059974502696182826,3.910032253044749,0.3813650903963897,-0.06024258429979812,3.959274923099855,0.6977214073507945,-0.06263734551171972,4.190733654658638,1.06379533966665,-0.07822435618950141,4.436276807603724,1.5022059530330483,-0.09668398351273187,4.379642205526936,2.0279042099144466,-0.12133103554259607,4.356985768695026,2.643147345544984,-0.13487418632896128,4.677371955746132,3.3751981270253264,-0.13353592825148586,4.497389741148204,4.186013117826481,-0.11169702620125893,4.40352321282564,5.061625321536582,-0.09659434390714668,4.357175259389004,5.974311406582649,-0.0869856915473498,3.983572157104115,6.920307167703358,-0.08474939131719954,3.934604841623086,7.890394368703901,-0.06809466838434525,4.032701282378975,8.876409594157094,-0.0437076996861356,4.093909494228669,9.867186074019713,-0.030001693047135448,4.158647088661719,-0.5899144379123126,0.0363618889055849,4.688081585754932,-0.5340488339248434,0.027739862638599705,4.425084298373937,-0.5299259073578075,0.019715890490992486,4.256192359545468,-0.5089883182981613,-0.006177490257295512,4.086307166657253,-0.49288095840514123,-0.005144829424190034,3.937358264639915,-0.010375665474228097,3.857780246854266,17.570737285114824,15.250097307230634,12.603704519270803,8.892265312633791,4.850804548605691,3.099598154848389,2.3294230902135435,1.9248875981363474,1.7003324045872337,1.5652881603224533,1.4921180240736036,1.4680984946343343,1.489377056413017,1.5593586633984404,20.0,20.0,20.0,20.0,20.0,6.31422243980081,4.214592930826516,3.3832405942525146,2.8994122698536877,2.612908544476632,2.458082831340958,2.3891100120640694,2.394677384782007,2.475668397075498,-0.47327608220285083,0.023651985853602397,0.0,0.0,0.0,0.0,0.0
-0.4455817563163807,-0.017882212478704463,3.7783708228990687,-0.40037759782610316,-0.02851410008041748,3.700222303353585,-0.32901552345902574,-0.03489316295856736,3.68054277160212,-0.21604478248106704,-0.0398818981796242,3.755027150407328,-0.07047886336370578,-0.0500080350772889,3.8346789352515644,0.12259737567345041,-0.059974502696182826,3.910032253044749,0.3813650903963897,-0.06024258429979812,3.959274923099855,0.6977214073507945,-0.06263734551171972,4.190733654658638,1.06379533966665,-0.07822435618950141,4.436276807603724,1.5022059530330483,-0.09668398351273187,4.379642205526936,2.0279042099144466,-0.12133103554259607,4.356985768695026,2.643147345544984,-0.13487418632896128,4.677371955746132,3.3751981270253264,-0.13353592825148586,4.497389741148204,4.186013117826481,-0.11169702620125893,4.40352321282564,5.061625321536582,-0.09659434390714668,4.357175259389004,5.974311406582649,-0.0869856915473498,3.983572157104115,6.920307167703358,-0.08474939131719954,3.934604841623086,7.890394368703901,-0.06809466838434525,4.032701282378975,8.876409594157094,-0.0437076996861356,4.093909494228669,9.867186074019713,-0.030001693047135448,4.158647088661719,-0.5899144379123126,0.0363618889055849,4.688081585754932,-0.5340488339248434,0.027739862638599705,4.425084298373937,-0.5299259073578075,0.019715890490992486,4.256192359545468,-0.5089883182981613,-0.006177490257295512,4.086307166657253,-0.49288095840514123,-0.005144829424190034,3.937358264639915,-0.010375665474228097,3.857780246854266,17.570737285114824,15.250097307230634,12.603704519270803,8.892265312633791,4.850804548605691,3.099598154848389,2.3294230902135435,1.9248875981363474,1.7003324045872337,1.5652881603224533,1.4921180240736036,1.4680984946343343,1.489377056413017,1.5593586633984404,20.0,20.0,20.0,20.0,20.0,6.31422243980081,4.214592930826516,3.3832405942525146,2.8994122698536877,2.612908544476632,2.458082831340958,2.3891100120640694,2.394677384782007,2.475668397075498,-0.47327608220285083,0.023651985853602397,0.0,0.0,0.0,0.0,0.0
-0.4455817563163807,-0.017882212478704463,3.7783708228990687,-0.40037759782610316,-0.02851410008041748,3.700222303353585,-0.32901552345902574,-0.03489316295856736,3.68054277160212,-0.21604478248106704,-0.0398818981796242,3.755027150407328,-0.07047886336370578,-0.0500080350772889,3.8346789352515644,0.12259737567345041,-0.059974502696182826,3.910032253044749,0.3813650903963897,-0.06024258429979812,3.959274923099855,0.6977214073507945,-0.06263734551171972,4.190733654658638,1.06379533966665,-0.07822435618950141,4.436276807603724,1.5022059530330483,-0.09668398351273187,4.379642205526936,2.0279042099144466,-0.12133103554259607,4.356985768695026,2.643147345544984,-0.13487418632896128,4.677371955746132,3.3751981270253264,-0.13353592825148586,4.497389741148204,4.186013117826481,-0.11169702620125893,4.40352321282564,5.061625321536582,-0.09659434390714668,4.357175259389004,5.974311406582649,-0.0869856915473498,3.983572157104115,6.920307167703358,-0.08474939131719954,3.934604841623086,7.890394368703901,-0.06809466838434525,4.032701282378975,8.876409594157094,-0.0437076996861356,4.093909494228669,9.867186074019713,-0.030001693047135448,4.158647088661719,-0.5899144379123126,0.0363618889055849,4.688081585754932,-0.5340488339248434,0.027739862638599705,4.425084298373937,-0.5299259073578075,0.019715890490992486,4.256192359545468,-0.5089883182981613,-0.006177490257295512,4.086307166657253,-0.49288095840514123,-0.005144829424190034,3.937358264639915,-0.010375665474228097,3.857780246854266,17.570737285114824,15.250097307230634,12.603704519270803,8.892265312633791,4.850804548605691,3.099598154848389,2.3294230902135435,1.9248875981363474,1.7003324045872337,1.5652881603224533,1.4921180240736036,1.4680984946343343,1.489377056413017,1.5593586633984404,20.0,20.0,20.0,20.0,20.0,6.31422243980081,4.214592930826516,3.3832405942525146,2.8994122698536877,2.612908544476632,2.458082831340958,2.3891100120640694,2.394677384782007,2.475668397075498,-0.47327608220285083,0.023651985853602397,0.0,0.0,0.0,0.0,0.0
-0.4455817563163807,-0.017882212478704463,3.7783708228990687,-0.40037759782610316,-0.02851410008041748,3.700222303353585,-0.32901552345902574,-0.03489316295856736,3.68054277160212,-0.21604478248106704,-0.0398818981796242,3.755027150407328,-0.07047886336370578,-0.0500080350772889,3.8346789352515644,0.12259737567345041,-0.059974502696182826,3.910032253044749,0.3813650903963897,-0.06024258429979812,3.959274923099855,0.6977214073507945,-0.06263734551171972,4.190733654658638,1.06379533966665,-0.07822435618950141,4.436276807603724,1.5022059530330483,-0.09668398351273187,4.379642205526936,2.0279042099144466,-0.12133103554259607,4.356985768695026,2.643147345544984,-0.13487418632896128,4.677371955746132,3.3751981270253264,-0.13353592825148586,4.497389741148204,4.186013117826481,-0.11169702620125893,4.40352321282564,5.061625321536582,-0.09659434390714668,4.357175259389004,5.974311406582649,-0.0869856915473498,3.983572157104115,6.920307167703358,-0.08474939131719954,3.934604841623086,7.890394368703901,-0.06809466838434525,4.032701282378975,8.876409594157094,-0.0437076996861356,4.093909494228669,9.867186074019713,-0.030001693047135448,4.158647088661719,-0.5899144379123126,0.0363618889055849,4.688081585754932,-0.5340488339248434,0.027739862638599705,4.425084298373937,-0.5299259073578075,0.019715890490992486,4.256192359545468,-0.5089883182981613,-0.006177490257295512,4.086307166657253,-0.49288095840514123,-0.005144829424190034,3.937358264639915,-0.010375665474228097,3.857780246854266,17.570737285114824,15.250097307230634,12.603704519270803,8.892265312633791,4.850804548605691,3.099598154848389,2.3294230902135435,1.9248875981363474,1.7003324045872337,1.5652881603224533,1.4921180240736036,1.4680984946343343,1.489377056413017,1.5593586633984404,20.0,20.0,20.0,20.0,20.0,6.31422243980081,4.214592930826516,3.3832405942525146,2.8994122698536877,2.612908544476632,2.458082831340958,2.3891100120640694,2.394677384782007,2.475668397075498,-0.47327608220285083,0.023651985853602397,0.0,0.0,0.0,0.0,0.0
-0.4455817563163807,-0.017882212478704463,3.7783708228990687,-0.40037759782610316,-0.02851410008041748,3.700222303353585,-0.32901552345902574,-0.03489316295856736,3.68054277160212,-0.21604478248106704,-0.0398818981796242,3.755027150407328,-0.07047886336370578,-0.0500080350772889,3.8346789352515644,0.12259737567345041,-0.059974502696182826,3.910032253044749,0.3813650903963897,-0.06024258429979812,3.959274923099855,0.6977214073507945,-0.06263734551171972,4.190733654658638,1.06379533966665,-0.07822435618950141,4.436276807603724,1.5022059530330483,-0.09668398351273187,4.379642205526936,2.0279042099144466,-0.12133103554259607,4.356985768695026,2.643147345544984,-0.13487418632896128,4.677371955746132,3.3751981270253264,-0.13353592825148586,4.497389741148204,4.186013117826481,-0.11169702620125893,4.40352321282564,5.061625321536582,-0.09659434390714668,4.357175259389004,5.974311406582649,-0.0869856915473498,3.983572157104115,6.920307167703358,-0.08474939131719954,3.934604841623086,7.890394368703901,-0.06809466838434525,4.032701282378975,8.876409594157094,-0.0437076996861356,4.093909494228669,9.867186074019713,-0.030001693047135448,4.158647088661719,-0.5899144379123126,0.0363618889055849,4.688081585754932,-0.5340488339248434,0.027739862638599705,4.425084298373937,-0.5299259073578075,0.019715890490992486,4.256192359545468,-0.5089883182981613,-0.006177490257295512,4.086307166657253,-0.49288095840514123,-0.005144829424190034,3.937358264639915,-0.010375665474228097,3.857780246854266,17.570737285114824,15.250097307230634,12.603704519270803,8.892265312633791,4.850804548605691,3.099598154848389,2.3294230902135435,1.9248875981363474,1.7003324045872337,1.5652881603224533,1.4921180240736036,1.4680984946343343,1.489377056413017,1.5593586633984404,20.0,20.0,20.0,20.0,20.0,6.31422243980081,4.214592930826516,3.3832405942525146,2.8994122698536877,2.612908544476632,2.458082831340958,2.3891100120640694,2.394677384782007,2.475668397075498,-0.47327608220285083,0.023651985853602397,0.0,0.0,0.0,0.0,0.0
